Linha de Fornecimento,Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar,Número de inscrição,Data de abertura,Endereço eletrônico,Telefone,Nome empresarial,Nome de fantasia,Natureza jurídica API,CNAE API,Logradouro API,Número API,Complemento API,CEP API,Bairro/Distrito API,Município API,UF API
"Instalação / Manutenção - Elevadores, Escadas",33755,02787962000168,,ENIC-EMPRESA NACIONAL DE CONSTRUCOES & SERVICOS LTDA,Não,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,02.787.962/0001-68MATRIZ,05/10/1998,JOSEROBERTO@BOTELHOCONTABIL.COM.BR,34 32928100 34 32928112,ENIC-EMPRESA NACIONAL DE CONSTRUCOES & SERVICOS LTDA,ENIC CONSTRUCOES E SERVICOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R VINTE E NOVE DE OUTUBRO,335,,38411068,PATRIMONIO,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",35420,02912440000140,,GALAPAGOS CONSTRUCOES E INSTALACOES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,02.912.440/0001-40MATRIZ,23/12/1998,IDEALCONSULTORIABH@GMAIL.COM,31 11111111,GALAPAGOS CONSTRUCOES E INSTALACOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R JUIZ DE FORA,1470,LOJA  201,30180061,SANTO AGOSTINHO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",37568,03055422000152,,ENGEMAN ENGENHARIA E MANUTENCAO LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,03.055.422/0001-52MATRIZ,25/03/1999,AMERICOLEMOSPAIVANETO@GMAIL.COM,31 35155330,ENGEMAN ENGENHARIA E MANUTENCAO LTDA,,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R PADRE NOBREGA,535,,30730230,MINAS BRASIL,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",57206,04356268000111,,DOMUS CONSTRUCOES LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4399101: ADMINISTRAÇÃO DE OBRAS,,Sim,04.356.268/0001-11MATRIZ,20/03/2001,JACKVAZSILVA@GMAIL.COM,37 32226774,DOMUS CONSTRUCOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV SETE DE SETEMBRO,1020,APT   301,35500011,CENTRO,DIVINÓPOLIS,MG
"Instalação / Manutenção - Elevadores, Escadas",59074,04469835000146,,TELECO ENGENHARIA LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,04.469.835/0001-46MATRIZ,28/05/2001,MTULIO@TELECOENGENHARIA.COM.BR,34 99710203 34 32150463,TELECO ENGENHARIA LTDA,TELECO ENGENHARIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R PADRE PIO,103,CASA  FRENTE,38400386,OSVALDO REZENDE,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",70615,05165851000108,,SERVICOS CFC LTDA,Sim,,54135: Varginha,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7830200: FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,,Sim,05.165.851/0001-08MATRIZ,02/07/2002,servcfc@hotmail.com,35 2213435,SERVICOS CFC LTDA,SERVICOS CFC CONSTRUTORA / FORNECEDORA / CONSERVADORA,2062 - Sociedade Empresária Limitada,78302 - Fornecimento e gestão de recursos humanos para terceiros,R DEPUTADO RIBEIRO DE RESENDE,491,,37002100,CENTRO,VARGINHA,MG
"Instalação / Manutenção - Elevadores, Escadas",75063,05444637000190,,MANTIQUEIRA ELEVADORES LTDA,Sim,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,05.444.637/0001-90MATRIZ,23/12/2002,FINANCEIRO@MANTIQUEIRAELEVADORES.COM.BR,32 32158394,MANTIQUEIRA ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R FRANCISCO MAIA,40,,36013110,CENTRO,JUIZ DE FORA,MG
"Instalação / Manutenção - Elevadores, Escadas",79638,05698312000134,,DATAGROUP SERVICOS LTDA,Não,,54275: Viçosa,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6204000: CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,,Sim,05.698.312/0001-34MATRIZ,10/06/2003,,,DATAGROUP SERVICOS LTDA,DATAGROUP,2062 - Sociedade Empresária Limitada,62040 - Consultoria em tecnologia da informação,R ABDO ZAHARAM,70,,36570001,BOM JESUS,VIÇOSA,MG
"Instalação / Manutenção - Elevadores, Escadas",95464,07080642000197,,PANORAMA MANUTENCAO EM ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,07.080.642/0001-97MATRIZ,26/10/2004,PEDROSCONTABIL.BH@VELOXMAIL.COM.BR,31 32248173,PANORAMA MANUTENCAO EM ELEVADORES LTDA,PANORAMA ELEVADORES,2062 - Sociedade Empresária Limitada,47890 - Comércio varejista de outros produtos novos não especificados anteriormente,R DA BAHIA 1148,1148,SALA: 702;,30160906,CENTRO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",96288,07123906000142,,PROSLIG INSTALACOES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,07.123.906/0001-42MATRIZ,18/11/2004,,31 34734814,PROSLIG INSTALACOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R JORGE CARONE,22,C,30516030,NOVA CINTRA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",113552,08035976000101,,ELEVADORES TRIANGULO LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2822401: FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE PESSOAS, PEÇAS E ACESSÓRIOS",,Sim,08.035.976/0001-01MATRIZ,19/05/2006,ELEVADORESTRIANGULO@HOTMAIL.COM,34 32323575,ELEVADORES TRIANGULO LTDA,CASA DA ACESSIBILIDADE,2062 - Sociedade Empresária Limitada,"28224 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",AV MATO GROSSO,3073,,38405314,UMUARAMA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",124334,08873472000160,,ELEVADORES DINIZ LTDA,Sim,,40312: Alfenas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,08.873.472/0001-60MATRIZ,28/05/2007,ELEVADORESDINIZ@GMAIL.COM,35 32913171,ELEVADORES DINIZ LTDA,ELEVARES,2062 - Sociedade Empresária Limitada,"28224 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",AV SAO JOSE,86,SALA  QUARTO PAV,37132182,CRUZ PRETA,ALFENAS,MG
"Instalação / Manutenção - Elevadores, Escadas",127696,09110046000138,,CONSTRUTORA COFAL LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,09.110.046/0001-38MATRIZ,02/08/2007,BUROCRA@IG.COM.BR,31 38896400 31 38896400,CONSTRUTORA COFAL LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R FRANCISCO DESLANDES,869,SALA: 507;,30310530,CRUZEIRO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",130206,09288117000197,,VERTICAL CONSULTORIA - ENGENHARIA EM ELEVADORES E TREINAMENTOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,09.288.117/0001-97MATRIZ,28/12/2007,CARDOSO.CTB@TERRA.COM.BR,31 32922272,VERTICAL CONSULTORIA - ENGENHARIA EM ELEVADORES E TREINAMENTOS LTDA,VERTICAL CONSULTORIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R ESTACIO DE SA,911,APARTAMENTO: 101;,30430010,GUTIERREZ,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",130227,09289997000116,,ALIANCA ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,09.289.997/0001-16MATRIZ,04/12/2007,ISRAELCONSULTOR@HOTMAIL.COM,31 33833264,ALIANCA ELEVADORES LTDA,ELEVAMIG,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R MINERVINA EUGENIA DE SOUZA,313,,30580190,BETANIA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",130962,09343196000191,,ELEVNEWS TECNOLOGIA EM ELEVADORES LTDA,Sim,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,09.343.196/0001-91MATRIZ,28/06/2007,JASPCONTABILIDADE@HOTMAIL.COM,32 32154585,ELEVNEWS TECNOLOGIA EM ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R HALFELD,1136,,36016000,CENTRO,JUIZ DE FORA,MG
"Instalação / Manutenção - Elevadores, Escadas",147512,11210144000199,,FHALL ELEVADORES E SERVICOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",149236,11501324000120,,VERTICAL CONSTRUCOES LTDA,Não,,46434: Itaguará,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,11.501.324/0001-20MATRIZ,29/01/2010,THIAGO@LARACONTABILIDADE.COM,37 33841115,VERTICAL CONSTRUCOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R BONFIM,70,,35514000,JARDIM EUROPA,ITAGUARA,MG
"Instalação / Manutenção - Elevadores, Escadas",150469,11770360000199,,APICE ELEVADORES LTDA,Sim,,54275: Viçosa,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,11.770.360/0001-99MATRIZ,09/03/2010,CONTABILIDADEINFORME@GMAIL.COM,31 38249743 31 38213938,APICE ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R JOSE DE FREITAS FILHO,189,,36570001,SANTA CLARA,VIÇOSA,MG
"Instalação / Manutenção - Elevadores, Escadas",158069,17375874000126,,SICLA ENGENHARIA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,17.375.874/0001-26MATRIZ,31/05/1982,SEBASTIAO@SICLAENGENHARIA.COM.BR,31 34114255,SICLA ENGENHARIA LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R HUMAITA,525,,30720410,PADRE EUSTAQUIO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",159247,18981068000164,,ENGEFORMA ENGENHARIA INDUSTRIA E COMERCIO LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,18.981.068/0001-64MATRIZ,26/10/1983,ENGEFORMA@ENGEFORMA.COM.BR,31 33333333,ENGEFORMA ENGENHARIA INDUSTRIA E COMERCIO LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PRADOS,901,,30710300,CARLOS PRATES,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",159465,19235340000120,,CONSTRUTORA TERRACO S.A.,Sim,,41238: Belo Horizonte,MG,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,4211101: CONSTRUÇÃO DE RODOVIAS E FERROVIAS,,Sim,19.235.340/0001-20MATRIZ,08/07/1976,RICARDOREZENDE@CONTRUTORATERRACO.COM.BR,31 99242093 31 33617959,CONSTRUTORA TERRACO S.A.,,2054 - Sociedade Anônima Fechada,00000 - Sem informação,R CLAUDIO MANOEL,1149,,30140100,FUNCIONARIOS,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",159788,19617661000199,,CONSTRUTORA LIDERANCA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",200314,65308835000159,,PROMEDICA MEDSERVICE LTDA,Sim,,54135: Varginha,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,65.308.835/0001-59MATRIZ,04/04/1991,,,PROMEDICA MEDSERVICE LTDA,,2062 - Sociedade Empresária Limitada,47890 - Comércio varejista de outros produtos novos não especificados anteriormente,R NELLY GOMES REIS,34,A,37014050,VILA LIMBORCO,VARGINHA,MG
"Instalação / Manutenção - Elevadores, Escadas",252261,12341177000130,,AMR ELEVADORES LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,12.341.177/0001-30MATRIZ,05/08/2010,META.METACONTABILIDADE@GMAIL.COM,31 34963554 31 36533554,AMR ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R CASCAIS,590,,31255070,SAO FRANCISCO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",254136,00647264000131,,REFORMIX MANUTENCAO INDUSTRIAL LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim,00.647.264/0001-31MATRIZ,09/06/1995,REFORMIXMANUTENCAO@HOTMAIL.COM,31 33746830,REFORMIX MANUTENCAO INDUSTRIAL LTDA,REFORMIX MANUTENCAO INDUSTRIAL,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DEPUTADO SEBASTIAO NASCIMENTO,615,,30575410,PALMEIRAS,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",260366,09576230000178,,C. F. SERRA,Sim,,53856: Três Corações,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4743100: COMÉRCIO VAREJISTA DE VIDROS,,Sim,09.576.230/0001-78MATRIZ,14/03/2008,SUELY@CONECTAPROVEDOR.COM.BR,35 32322191,C. F. SERRA,,2135 - Empresário (Individual),47431 - Comércio varejista de vidros,AV DOUTOR MOACIR REZENDE,2,,37410001,CENTRO,TRÊS CORAÇÕES,MG
"Instalação / Manutenção - Elevadores, Escadas",263630,97541725000129,,PONTUAL ELEVADORES LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,97.541.725/0001-29MATRIZ,13/07/2011,CONTATO@PONTUALELEVADORES.COM.BR,37 32144428,PONTUAL ELEVADORES LTDA,PONTUAL ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R ITINGA,532,,35500192,BOM PASTOR,DIVINÓPOLIS,MG
"Instalação / Manutenção - Elevadores, Escadas",271295,04958397000180,,ANG MANUTENCOES LTDA,Sim,,50415: Ponte Nova,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim,04.958.397/0001-80MATRIZ,06/11/2001,ANGMANUTENCOES@GMAIL.COM,31 38175187 31 91250802,ANG MANUTENCOES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV ANTONIO BRANT RIBEIRO,48,LOJA  LOJA,35430036,CENTRO,PONTE NOVA,MG
"Instalação / Manutenção - Elevadores, Escadas",282654,13303194000146,,METTA MANUTENCAO E LOCACAO DE MAQUINAS LTDA,Sim,,54011: Uberaba,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3314708: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS",,Sim,13.303.194/0001-46MATRIZ,25/02/2011,PROCESSOS@AUDICERTO.COM.BR,34 33368158,METTA MANUTENCAO E LOCACAO DE MAQUINAS LTDA,METTA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R JOSE DELFINO ALVES,186,,38046578,PARQUE DAS LARANJEIRAS II,UBERABA,MG
"Instalação / Manutenção - Elevadores, Escadas",292128,13190817000111,,PORTAL ZIP COMERCIO E SERVICOS DE TECNOLOGIA LTDA,Não,,41378: Bicas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6190699: OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",297492,15126678000192,,GENESIS COMERCIO E SERVICOS LTDA,Não,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3313901: MANUTENÇÃO E REPARAÇÃO DE GERADORES, TRANSFORMADORES E MOTORES ELÉTRICOS",,Sim,15.126.678/0001-92MATRIZ,01/03/2012,VIVIANE@GRUPOJMSERVICE.COM,34 32228112,GENESIS COMERCIO E SERVICOS LTDA,GENESIS COMERCIO E SERVICOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV PROFESSORA MINERVINA CANDIDA OLIVEIRA,5788,,38405326,UMUARAMA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",297701,09438914000103,,MATRIX MONTAGENS DE ESTANDES PARA FEIRAS E EVENTOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4330402: INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL",,Sim,09.438.914/0001-03MATRIZ,19/02/2008,MATRIXPROEVENTOS@GMAIL.COM,31 34579172 31 34579172,MATRIX MONTAGENS DE ESTANDES PARA FEIRAS E EVENTOS LTDA,MATRIX PRO-EVENTOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV SALAMANCA,168,,31620010,EUROPA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",301691,82225285000123,,LONDON COMERCIO DE ELETRO ELETRONICOS LTDA,Não,,54011: Uberaba,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4652400: COMÉRCIO ATACADISTA DE COMPONENTES ELETRÔNICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,,Sim,82.225.285/0001-23MATRIZ,06/07/1990,RECEPCAO@VALTECC.COM.BR,34 33157518 34 33387368,LONDON COMERCIO DE ELETRO ELETRONICOS LTDA,LONDON TECNOLOGIA E SISTEMAS,2062 - Sociedade Empresária Limitada,46524 - Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação,AV DOUTOR ODILON FERNANDES,505,SALA: 06;,38017030,ESTADOS UNIDOS,UBERABA,MG
"Instalação / Manutenção - Elevadores, Escadas",312373,13891942000159,,NELSIANE ROCHA DE ARAUJO BORGES,Não,,54038: Uberlândia,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim,13.891.942/0001-59MATRIZ,30/06/2011,,34 32366011,NELSIANE ROCHA DE ARAUJO BORGES,SECURITY WAVE,2135 - Empresário (Individual),47539 - Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,AV AFONSO PENA,2212,: A;,38400708,NOSSA SENHORA APARECIDA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",329072,11292644000117,,FLUENGE - ENGENHARIA DE FLUIDOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,11.292.644/0001-17MATRIZ,05/10/2009,CONTATO@FLUENGE.COM.BR,31 25140942,FLUENGE - ENGENHARIA DE FLUIDOS LTDA,,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R ELISA,76,SALA  01,31910300,PIRAJA,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",353508,09532947000118,,MERCURY PROJETOS E SERVICOS LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,09.532.947/0001-18MATRIZ,10/04/2008,ETICA@ETICACONTABILIDADE.NET.BR,34 32371018,MERCURY PROJETOS E SERVICOS LTDA,MERCURY PROJETOS E SERVICOS,2062 - Sociedade Empresária Limitada,"28224 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",AV FERNANDO VILELA,2848,,38400327,DANIEL FONSECA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",393722,11479523000189,,ATMAN SERVICOS DE MANUTENCAO LTDA.,Não,,54011: Uberaba,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3313999: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS NÃO ESPECIFICADOS ANTERIORMENTE",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",395180,19448352000132,,ALTERNATIVA MANUTENCOES E SERVICOS LTDA.,Não,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6822600: GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",413874,18269930000100,,PORTICO INCORPORADORA E CONSTRUTORA LTDA,Sim,,51217: Ritápolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,18.269.930/0001-00MATRIZ,10/06/2013,ALZALEIA@HOTMAIL.COM,32 99004300,PORTICO INCORPORADORA E CONSTRUTORA LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R ANTONIO JOSINO DOS SANTOS,131,A,36335000,CENTRO,RITÁPOLIS,MG
"Instalação / Manutenção - Elevadores, Escadas",416536,21269262000126,,PLANO A COMERCIO E SERVICOS LTDA,Não,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7490104: ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS",,Sim,21.269.262/0001-26MATRIZ,22/10/2014,PEIXOTOCONTABILIDADE@YAHOO.COM.BR,34 32359797 34 32124864,PLANO A COMERCIO E SERVICOS LTDA,PLANO A COMERCIO E SERVICOS,2062 - Sociedade Empresária Limitada,"74901 - Atividades profissionais, científicas e técnicas não especificadas anteriormente",R CIRO DE CASTRO ALMEIDA,1366,,38405250,CUSTODIO PEREIRA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",456724,23499696000148,,UP TECH ELEVADORES E AR CONDICIONADO LTDA,Sim,,50156: Piranga,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,23.499.696/0001-48MATRIZ,20/10/2015,ARLINDO.PIRES@HOTMAIL.COM,31 98482198,UP TECH ELEVADORES E AR CONDICIONADO LTDA,UPTEC SOLUCOES EM ENGENHARIA MECANICA,2062 - Sociedade Empresária Limitada,81214 - Limpeza em prédios e em domicílios,R SAO SEBASTIAO,104,APT   102,36480000,CENTRO,PIRANGA,MG
"Instalação / Manutenção - Elevadores, Escadas",457752,23830688000132,,BMS CONSTRUCOES EIRELI,Não,,41238: Belo Horizonte,MG,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",462070,06184267000162,,CAWA ENGENHARIA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,06.184.267/0001-62MATRIZ,02/04/2004,INOVACON@HOTMAIL.COM,31 25233777 31 34515034,CAWA ENGENHARIA LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R GIL VICENTE,231,,31565210,SANTA BRANCA,BELO HORIZONTE,MG
